Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
27722,28,Female,6,Media,6236,Poor,Medium,Average,0,No,96,Master’s Degree,Married,4,Mid,Small,67,No,No,No,Poor,Low,Left
26773,53,Male,39,Healthcare,7378,Fair,Very High,Below Average,0,No,27,Master’s Degree,Single,1,Mid,Large,98,No,No,No,Poor,Low,Left
10049,33,Female,5,Healthcare,9646,Fair,High,Average,0,No,90,PhD,Married,3,Entry,Medium,84,Yes,No,No,Good,Medium,Stayed
10841,36,Male,27,Education,4026,Fair,High,Below Average,0,No,17,Associate Degree,Divorced,2,Mid,Medium,77,Yes,No,No,Good,High,Stayed
29995,33,Male,1,Healthcare,7157,Fair,Very High,Average,2,No,12,Bachelor’s Degree,Single,0,Entry,Medium,79,No,No,No,Poor,Low,Left
60219,29,Female,8,Media,6852,Good,High,Below Average,0,Yes,15,High School,Married,3,Entry,Small,40,Yes,No,No,Good,Medium,Left
14226,36,Male,14,Healthcare,9479,Good,High,Average,2,No,9,Master’s Degree,Married,1,Entry,Small,37,Yes,No,Yes,Good,Low,Stayed
66138,18,Male,8,Media,6120,Good,Low,Below Average,2,Yes,55,Bachelor’s Degree,Single,4,Entry,Large,68,No,No,No,Good,Low,Left
25777,23,Male,6,Education,3856,Excellent,High,Low,1,No,10,High School,Single,0,Mid,Medium,56,No,No,No,Good,Medium,Stayed
28680,36,Male,4,Technology,9468,Fair,Medium,Below Average,1,No,59,Associate Degree,Divorced,2,Entry,Small,63,No,No,No,Good,Low,Left
34400,49,Male,34,Technology,9265,Good,High,Below Average,2,No,22,High School,Single,2,Entry,Small,86,No,No,Yes,Good,Low,Left
73656,35,Male,22,Media,5284,Excellent,High,Average,0,No,89,Master’s Degree,Single,2,Entry,Medium,101,No,No,No,Excellent,Medium,Left
66729,27,Female,11,Media,6091,Poor,High,Average,1,No,63,Master’s Degree,Married,6,Entry,Small,40,No,No,No,Poor,Medium,Left
45893,53,Female,45,Healthcare,8775,Good,High,High,0,No,28,High School,Married,1,Mid,Medium,61,No,No,No,Fair,Medium,Stayed
60299,25,Male,5,Media,5101,Good,Medium,High,0,No,94,Master’s Degree,Single,3,Entry,Medium,28,No,No,No,Fair,High,Left
55095,53,Male,5,Finance,8313,Poor,High,Low,0,No,30,Bachelor’s Degree,Single,2,Senior,Large,75,No,No,Yes,Good,Medium,Left
1785,58,Female,11,Finance,8643,Fair,High,High,1,No,58,Master’s Degree,Married,1,Entry,Medium,29,No,Yes,No,Good,High,Left
68531,51,Male,39,Education,3984,Fair,High,High,0,No,46,Bachelor’s Degree,Married,1,Mid,Large,109,No,No,No,Poor,Low,Left
64121,25,Male,2,Education,4348,Fair,Medium,Average,0,No,54,High School,Divorced,0,Senior,Medium,68,No,Yes,No,Fair,Medium,Stayed
50208,30,Female,18,Healthcare,8343,Poor,High,Average,0,Yes,47,Bachelor’s Degree,Married,1,Mid,Small,85,No,No,No,Poor,Low,Left
3855,34,Male,21,Education,5042,Good,High,Average,2,Yes,99,High School,Divorced,0,Senior,Medium,72,No,No,No,Fair,High,Stayed
15183,25,Male,7,Education,5143,Poor,High,Average,2,No,8,Bachelor’s Degree,Single,0,Mid,Large,39,No,No,No,Poor,Low,Left
20825,54,Male,21,Healthcare,7548,Fair,Very High,Average,1,No,17,Associate Degree,Single,3,Mid,Medium,83,No,No,No,Poor,Medium,Left
45980,30,Male,8,Education,4693,Good,High,Below Average,2,No,81,Master’s Degree,Married,5,Mid,Small,85,No,No,No,Fair,High,Stayed
46842,21,Male,4,Technology,7253,Fair,High,Average,1,No,33,Master’s Degree,Married,0,Senior,Small,60,No,No,No,Good,High,Stayed
65069,23,Female,3,Technology,8655,Fair,High,Average,0,No,96,Bachelor’s Degree,Single,3,Entry,Medium,18,No,No,No,Good,Low,Left
16886,34,Female,17,Media,5231,Excellent,High,Below Average,0,No,56,Master’s Degree,Married,1,Mid,Small,66,Yes,No,No,Good,High,Stayed
12523,19,Female,2,Healthcare,8128,Excellent,Very High,Low,0,Yes,32,PhD,Married,3,Entry,Small,29,No,No,No,Poor,Low,Left
9204,18,Male,5,Media,6723,Good,High,Average,3,No,72,Bachelor’s Degree,Single,2,Entry,Large,8,No,No,No,Good,High,Left
72334,20,Female,8,Education,4220,Excellent,High,Average,2,No,99,Associate Degree,Married,1,Mid,Medium,46,No,No,No,Fair,Low,Stayed
40791,50,Male,39,Media,6032,Good,High,Average,0,No,36,Bachelor’s Degree,Married,3,Entry,Medium,67,No,No,No,Good,High,Stayed
43748,29,Male,4,Technology,7606,Good,High,Below Average,0,No,82,Associate Degree,Single,4,Entry,Large,73,No,No,No,Good,Low,Stayed
23673,28,Male,20,Media,6714,Good,High,High,2,No,4,Associate Degree,Divorced,0,Mid,Medium,53,No,No,No,Poor,Low,Stayed
12798,31,Female,20,Media,5516,Fair,Medium,Average,0,Yes,8,Bachelor’s Degree,Single,0,Mid,Medium,53,Yes,No,No,Good,Low,Left
44396,53,Male,11,Education,3229,Fair,Medium,Average,0,No,10,PhD,Married,5,Mid,Small,55,No,No,Yes,Good,High,Stayed
53641,46,Female,14,Media,5603,Poor,Low,High,1,No,64,Bachelor’s Degree,Divorced,0,Entry,Large,20,No,No,Yes,Poor,Medium,Left
38990,59,Male,19,Media,6516,Good,High,Average,1,No,35,Associate Degree,Single,1,Mid,Small,55,No,No,No,Good,Very High,Stayed
21437,59,Male,17,Technology,11408,Good,High,Average,0,Yes,90,Bachelor’s Degree,Single,1,Entry,Small,18,No,No,No,Good,High,Left
4037,38,Male,30,Education,3939,Good,High,Average,0,Yes,16,Associate Degree,Single,4,Mid,Medium,32,No,No,No,Good,Low,Left
46508,50,Female,10,Finance,8591,Poor,High,Average,0,No,84,Master’s Degree,Divorced,4,Senior,Small,43,No,No,No,Good,Medium,Stayed
28632,38,Female,24,Technology,11389,Fair,Very High,Below Average,0,No,68,Associate Degree,Married,0,Mid,Small,101,Yes,No,No,Good,Medium,Stayed
69838,56,Male,10,Media,5642,Good,Very High,Average,0,No,85,Associate Degree,Married,2,Entry,Large,11,No,No,No,Good,High,Left
69408,54,Male,2,Technology,9719,Excellent,High,Average,0,Yes,9,Associate Degree,Single,2,Entry,Large,10,No,No,Yes,Fair,Medium,Stayed
25230,40,Male,3,Finance,7947,Poor,High,Average,0,No,6,PhD,Married,0,Mid,Small,76,No,No,No,Good,Low,Stayed
24981,48,Male,13,Finance,8077,Excellent,Medium,Average,2,Yes,33,Bachelor’s Degree,Married,0,Entry,Small,38,No,No,No,Good,Low,Stayed
22611,21,Male,10,Finance,6945,Poor,High,Average,2,No,77,Associate Degree,Divorced,1,Mid,Medium,38,No,No,No,Poor,Low,Left
24965,54,Female,44,Healthcare,7767,Good,Low,Average,0,No,74,Master’s Degree,Married,1,Mid,Medium,91,No,No,No,Good,Low,Left
38822,37,Male,18,Healthcare,6260,Good,High,Average,0,No,87,High School,Married,2,Senior,Medium,40,No,No,No,Poor,Medium,Stayed
74073,29,Female,13,Finance,8196,Good,Very High,Average,3,No,3,Bachelor’s Degree,Married,0,Entry,Medium,39,Yes,No,No,Good,High,Stayed
43688,27,Male,9,Technology,7378,Fair,High,Average,0,No,45,Master’s Degree,Married,4,Mid,Small,19,No,No,Yes,Good,High,Stayed
68962,36,Male,8,Media,6675,Good,Medium,Average,0,No,70,Bachelor’s Degree,Married,0,Mid,Large,75,No,No,No,Good,High,Stayed
35850,29,Female,9,Technology,7816,Fair,High,High,1,No,12,Associate Degree,Divorced,0,Entry,Small,32,Yes,No,No,Good,Low,Left
931,58,Male,16,Technology,10753,Good,Very High,High,1,No,32,PhD,Divorced,2,Senior,Small,25,No,No,Yes,Good,Low,Stayed
37637,34,Female,10,Education,5245,Fair,High,Average,0,Yes,3,Bachelor’s Degree,Married,0,Senior,Small,86,No,No,No,Good,High,Stayed
62141,24,Male,9,Finance,7707,Good,High,High,2,No,50,High School,Married,0,Entry,Medium,85,No,No,Yes,Fair,Low,Left
7655,50,Male,26,Healthcare,8262,Fair,Very High,Average,1,No,27,Bachelor’s Degree,Single,1,Entry,Large,74,No,No,No,Excellent,Medium,Left
61897,34,Male,16,Finance,8996,Fair,High,Below Average,0,No,62,Associate Degree,Divorced,1,Mid,Small,63,No,No,No,Fair,Medium,Left
71746,44,Male,6,Education,4351,Good,Very High,High,2,Yes,76,High School,Single,2,Mid,Large,7,Yes,No,No,Poor,Low,Left
42555,22,Female,8,Education,4765,Good,Medium,Low,0,No,95,Master’s Degree,Single,1,Mid,Medium,63,Yes,No,No,Poor,Low,Left
59928,30,Female,8,Healthcare,8778,Good,High,High,0,No,1,Bachelor’s Degree,Single,0,Senior,Small,87,No,No,No,Fair,Medium,Stayed
4504,27,Male,11,Media,5425,Good,Low,Average,2,No,91,High School,Married,0,Entry,Medium,51,Yes,No,No,Good,Medium,Stayed
8310,46,Male,8,Education,3479,Poor,Very High,Average,2,Yes,59,Master’s Degree,Married,3,Entry,Medium,69,No,No,No,Poor,Medium,Left
45471,27,Female,1,Finance,7508,Excellent,High,Below Average,0,No,5,Master’s Degree,Single,3,Senior,Medium,16,No,No,No,Good,High,Stayed
4130,39,Male,20,Media,6130,Good,High,High,2,Yes,42,Associate Degree,Divorced,2,Entry,Small,39,No,Yes,No,Good,Low,Left
41890,55,Female,22,Media,6351,Excellent,High,Average,1,No,83,Bachelor’s Degree,Divorced,3,Mid,Medium,25,Yes,No,No,Good,Very High,Stayed
17383,46,Female,34,Healthcare,8027,Good,Medium,High,2,Yes,34,Master’s Degree,Married,1,Entry,Medium,72,No,No,No,Good,High,Stayed
55024,32,Female,19,Healthcare,8399,Fair,High,Below Average,2,Yes,45,Associate Degree,Single,0,Entry,Large,93,No,No,No,Fair,Medium,Left
65906,50,Male,28,Technology,11840,Good,Medium,Average,0,No,89,Bachelor’s Degree,Single,1,Entry,Large,85,No,No,No,Good,Very High,Left
11467,45,Male,35,Education,5000,Fair,High,Average,1,No,86,Master’s Degree,Married,4,Entry,Medium,91,No,No,No,Good,Low,Stayed
18315,24,Male,4,Healthcare,8540,Poor,High,Average,1,No,21,Associate Degree,Single,0,Mid,Medium,62,No,No,No,Good,High,Left
52848,49,Male,1,Education,3355,Fair,High,High,1,Yes,66,Bachelor’s Degree,Single,4,Entry,Medium,16,No,No,No,Good,High,Stayed
25537,49,Male,41,Technology,7561,Excellent,Medium,Average,1,Yes,70,Bachelor’s Degree,Divorced,0,Entry,Small,117,No,No,No,Good,Low,Left
61991,22,Male,12,Education,4445,Poor,High,High,1,Yes,20,Bachelor’s Degree,Married,0,Mid,Medium,29,No,No,Yes,Good,Medium,Left
53583,46,Male,24,Finance,6318,Excellent,High,Below Average,0,Yes,83,High School,Single,1,Entry,Medium,82,No,No,No,Good,High,Stayed
41779,50,Male,9,Media,5807,Excellent,High,Average,0,Yes,52,Associate Degree,Divorced,0,Entry,Medium,68,Yes,No,No,Fair,Low,Stayed
14410,54,Female,38,Finance,8911,Good,High,Below Average,3,Yes,61,Bachelor’s Degree,Married,3,Senior,Large,65,No,No,No,Excellent,Medium,Stayed
41118,58,Male,9,Technology,8300,Fair,High,Average,1,No,74,Bachelor’s Degree,Divorced,1,Senior,Medium,46,No,No,No,Good,Low,Stayed
3804,27,Male,7,Healthcare,7165,Excellent,Medium,Average,3,No,9,Master’s Degree,Divorced,2,Entry,Small,69,Yes,No,No,Good,Medium,Stayed
58185,36,Female,2,Finance,8834,Fair,High,Average,0,No,94,Bachelor’s Degree,Married,3,Mid,Small,44,No,No,No,Poor,Low,Left
69416,31,Male,15,Healthcare,8660,Fair,Medium,High,0,No,32,Bachelor’s Degree,Married,0,Mid,Medium,54,No,No,No,Poor,Medium,Left
31963,26,Female,2,Media,6738,Fair,Very High,Average,3,Yes,78,High School,Married,1,Entry,Large,5,No,No,No,Fair,Low,Left
19633,45,Male,35,Education,4764,Good,Low,Low,1,Yes,5,Bachelor’s Degree,Married,2,Mid,Medium,106,No,No,No,Fair,Medium,Left
15604,28,Female,15,Education,4968,Good,Low,Average,2,No,28,Master’s Degree,Single,0,Entry,Small,90,No,No,No,Good,Medium,Left
39383,55,Male,13,Finance,7346,Good,Very High,Average,0,No,49,Master’s Degree,Married,2,Senior,Small,28,No,No,No,Good,Medium,Stayed
39291,22,Male,8,Healthcare,7569,Good,Very High,Average,2,Yes,61,Bachelor’s Degree,Married,1,Mid,Medium,39,Yes,No,No,Good,High,Stayed
65507,32,Female,18,Finance,9773,Fair,High,High,3,No,19,Bachelor’s Degree,Married,1,Mid,Large,77,No,No,No,Fair,High,Stayed
11266,25,Male,7,Healthcare,7583,Fair,Very High,High,0,No,30,Bachelor’s Degree,Divorced,2,Entry,Medium,63,No,No,No,Excellent,Low,Stayed
4594,57,Male,2,Technology,9470,Fair,Medium,Average,0,No,94,Bachelor’s Degree,Single,0,Senior,Medium,22,Yes,No,No,Good,Low,Stayed
44969,40,Male,14,Healthcare,8222,Excellent,Very High,Average,0,Yes,93,Associate Degree,Married,2,Entry,Small,31,No,No,No,Good,Very High,Stayed
65608,44,Female,17,Healthcare,5916,Good,Low,High,0,Yes,88,High School,Married,2,Mid,Medium,81,No,No,No,Good,Very High,Stayed
39491,22,Female,8,Media,6227,Poor,High,Low,1,No,91,Bachelor’s Degree,Married,0,Entry,Small,42,No,Yes,No,Excellent,Very High,Left
71291,55,Male,9,Technology,12233,Poor,Medium,Average,4,No,93,Associate Degree,Single,1,Entry,Small,45,Yes,No,No,Good,Low,Left
36171,44,Male,11,Education,4965,Fair,Very High,Average,1,No,28,Associate Degree,Married,5,Entry,Medium,24,No,No,No,Fair,Low,Left
7480,31,Male,9,Finance,3983,Excellent,High,Average,0,No,97,Associate Degree,Married,3,Mid,Large,77,No,No,No,Good,Low,Stayed
37918,24,Female,6,Education,5140,Fair,High,Below Average,0,No,35,Bachelor’s Degree,Single,2,Mid,Medium,55,Yes,No,No,Excellent,Low,Stayed
49629,33,Male,17,Technology,7472,Fair,High,Average,0,No,9,High School,Married,0,Entry,Small,40,No,No,No,Fair,Very High,Stayed
62528,25,Female,7,Media,5284,Poor,High,High,0,Yes,91,PhD,Married,4,Mid,Medium,14,No,No,No,Fair,Low,Stayed
26019,23,Female,11,Media,6643,Poor,High,Average,1,No,96,Bachelor’s Degree,Divorced,2,Senior,Small,23,No,No,No,Good,High,Left
57507,45,Female,32,Finance,10035,Good,Very High,Average,0,Yes,53,Master’s Degree,Single,1,Entry,Medium,72,No,No,No,Excellent,High,Left
5976,53,Male,7,Technology,11732,Fair,High,Average,1,Yes,72,Bachelor’s Degree,Married,4,Entry,Medium,64,Yes,No,No,Poor,Medium,Stayed
4188,33,Male,25,Healthcare,8626,Poor,Medium,Below Average,2,No,71,Bachelor’s Degree,Married,1,Mid,Medium,28,No,Yes,No,Fair,Low,Left
27694,21,Female,10,Healthcare,9397,Fair,High,Average,1,No,89,Bachelor’s Degree,Married,5,Entry,Small,49,No,No,No,Poor,Low,Left
43585,36,Male,4,Healthcare,8070,Excellent,High,High,2,Yes,15,Associate Degree,Married,0,Mid,Medium,73,No,No,No,Excellent,High,Left
42455,53,Female,9,Education,5012,Good,High,Below Average,2,No,90,Bachelor’s Degree,Single,0,Entry,Small,86,No,No,No,Good,High,Left
66287,56,Female,22,Finance,9656,Good,Medium,Low,1,No,24,Associate Degree,Divorced,3,Entry,Medium,100,No,No,No,Good,Low,Left
52818,31,Female,13,Finance,6735,Excellent,High,Below Average,2,No,36,High School,Divorced,1,Mid,Medium,29,Yes,No,Yes,Good,Medium,Stayed
30082,19,Male,2,Healthcare,10075,Fair,Medium,Average,1,No,59,PhD,Single,0,Entry,Large,33,Yes,No,No,Good,High,Stayed
46313,27,Male,7,Technology,10588,Fair,Low,Average,1,No,96,Bachelor’s Degree,Single,0,Senior,Medium,65,No,Yes,Yes,Good,High,Left
22782,44,Male,10,Technology,9257,Good,High,Average,0,No,73,Master’s Degree,Married,1,Senior,Medium,19,No,No,No,Poor,Low,Stayed
31206,42,Male,29,Healthcare,10510,Excellent,High,Average,1,No,47,Master’s Degree,Married,3,Senior,Medium,34,No,No,No,Good,Low,Stayed
7432,43,Female,32,Healthcare,8979,Good,Very High,Average,3,No,95,Associate Degree,Married,0,Mid,Small,92,Yes,No,No,Excellent,High,Stayed
70375,59,Female,23,Healthcare,8115,Excellent,High,Below Average,0,No,71,Bachelor’s Degree,Single,0,Senior,Large,59,Yes,No,Yes,Poor,High,Stayed
65238,54,Male,41,Education,3705,Good,High,High,0,No,97,Bachelor’s Degree,Divorced,4,Entry,Small,44,No,No,No,Good,Low,Stayed
1286,29,Male,9,Technology,9615,Excellent,High,Average,2,No,14,Master’s Degree,Single,4,Entry,Medium,33,Yes,No,No,Fair,Low,Stayed
41729,18,Female,1,Education,3355,Good,Very High,Low,0,Yes,12,Bachelor’s Degree,Single,1,Mid,Small,42,No,No,No,Good,High,Left
36399,32,Male,24,Healthcare,8562,Good,High,Below Average,0,No,75,High School,Single,4,Mid,Small,27,No,Yes,No,Fair,Medium,Stayed
53103,58,Male,38,Technology,11202,Fair,Very High,Average,0,No,8,Associate Degree,Married,0,Mid,Small,77,No,No,No,Poor,Medium,Stayed
63347,57,Female,12,Technology,10129,Excellent,High,Average,1,No,99,Bachelor’s Degree,Married,0,Mid,Medium,14,Yes,Yes,Yes,Good,Low,Stayed
39003,23,Male,9,Education,3915,Fair,Medium,High,1,No,98,Bachelor’s Degree,Single,0,Entry,Large,15,No,No,Yes,Good,High,Left
70207,38,Male,3,Media,6438,Poor,High,Average,2,Yes,55,Associate Degree,Single,0,Senior,Small,67,No,No,Yes,Good,Low,Left
62318,27,Male,14,Finance,8392,Good,Medium,Average,0,No,68,High School,Married,3,Entry,Medium,54,No,No,No,Good,High,Left
37903,29,Female,5,Media,5907,Excellent,High,Average,2,No,31,Bachelor’s Degree,Married,0,Mid,Medium,11,No,No,No,Poor,Low,Left
65685,56,Female,7,Finance,8884,Good,High,High,4,Yes,97,High School,Divorced,1,Senior,Large,9,No,No,No,Good,Low,Stayed
50508,18,Female,10,Technology,8103,Poor,Medium,Average,0,No,9,Associate Degree,Single,4,Entry,Medium,21,No,No,No,Good,Low,Left
28233,38,Female,8,Healthcare,7109,Poor,High,High,0,No,61,Associate Degree,Single,3,Mid,Medium,33,No,No,No,Poor,Low,Left
69254,43,Female,3,Healthcare,10083,Excellent,Medium,Average,0,Yes,15,Associate Degree,Divorced,4,Mid,Large,70,No,No,Yes,Excellent,Low,Stayed
61364,28,Male,3,Media,6131,Poor,High,Below Average,0,No,40,Bachelor’s Degree,Married,1,Senior,Medium,13,No,No,No,Poor,Medium,Left
73666,38,Female,3,Technology,6074,Good,High,Below Average,0,Yes,48,High School,Married,0,Mid,Small,53,No,No,No,Poor,Medium,Left
1530,46,Male,10,Technology,8270,Fair,High,Low,0,Yes,67,High School,Married,3,Entry,Medium,41,No,No,No,Poor,Low,Left
2115,51,Female,5,Technology,11113,Fair,Medium,Average,1,Yes,57,Bachelor’s Degree,Divorced,3,Senior,Medium,75,No,No,No,Fair,Medium,Stayed
13803,35,Female,7,Healthcare,10145,Poor,Very High,Average,2,No,8,Bachelor’s Degree,Married,0,Mid,Medium,29,No,No,No,Poor,Medium,Left
23012,53,Female,27,Healthcare,7055,Excellent,High,High,2,Yes,96,High School,Divorced,1,Mid,Small,100,No,No,No,Fair,Medium,Stayed
48238,35,Female,8,Finance,7233,Excellent,Low,High,1,Yes,15,Master’s Degree,Married,0,Entry,Medium,32,No,No,No,Poor,Medium,Left
30317,43,Male,5,Healthcare,8351,Good,Medium,High,2,Yes,31,Bachelor’s Degree,Single,1,Mid,Medium,71,No,No,No,Good,Medium,Left
38448,32,Male,7,Media,6196,Poor,Very High,Average,1,No,42,High School,Single,1,Mid,Medium,35,No,No,No,Excellent,Low,Left
22582,30,Male,19,Media,6103,Fair,Medium,High,3,No,59,Associate Degree,Married,1,Senior,Medium,96,No,No,No,Poor,Medium,Stayed
3736,18,Male,5,Technology,8839,Fair,Medium,Average,1,No,18,High School,Married,3,Mid,Medium,10,No,No,No,Good,Medium,Stayed
13798,46,Male,16,Education,5874,Good,Very High,Low,2,Yes,23,Associate Degree,Married,0,Senior,Small,83,Yes,No,No,Poor,Low,Stayed
58849,29,Female,6,Media,5919,Poor,High,Average,1,No,77,Bachelor’s Degree,Single,0,Senior,Large,56,Yes,No,No,Good,High,Stayed
23145,27,Male,11,Healthcare,7146,Fair,Low,Average,2,No,80,Associate Degree,Single,0,Entry,Medium,29,No,No,No,Good,Low,Left
39677,23,Male,10,Technology,4877,Poor,High,Average,2,No,34,High School,Married,0,Entry,Medium,87,No,No,No,Excellent,Low,Left
74260,56,Female,15,Technology,8731,Poor,High,Average,0,Yes,29,Associate Degree,Married,4,Senior,Large,68,No,No,No,Fair,Medium,Stayed
714,28,Female,12,Education,4660,Fair,High,Below Average,0,No,50,High School,Married,2,Entry,Small,39,No,No,No,Good,Low,Left
57262,39,Male,3,Finance,5157,Good,Very High,Average,0,No,70,PhD,Divorced,3,Senior,Medium,4,No,No,No,Excellent,Low,Stayed
65420,36,Male,6,Media,5415,Fair,Medium,Average,1,No,12,High School,Married,4,Entry,Medium,19,No,No,No,Good,Medium,Stayed
30840,54,Female,34,Finance,7734,Good,Very High,Average,0,No,32,Master’s Degree,Single,5,Entry,Medium,49,No,No,No,Excellent,Low,Left
38804,31,Male,5,Media,5829,Good,High,Average,0,No,2,PhD,Married,1,Entry,Medium,59,No,No,No,Fair,Low,Stayed
66937,38,Female,30,Media,6079,Good,High,High,2,No,53,Master’s Degree,Married,3,Entry,Medium,68,No,No,No,Fair,Low,Stayed
44326,19,Male,1,Education,4763,Good,High,Below Average,1,Yes,69,Master’s Degree,Divorced,0,Entry,Large,57,No,No,No,Good,Medium,Stayed
30517,38,Male,16,Technology,10312,Fair,High,Average,0,Yes,35,Bachelor’s Degree,Single,3,Mid,Large,83,No,No,Yes,Poor,Low,Left
53542,47,Male,20,Education,4708,Excellent,Very High,Average,0,Yes,61,Master’s Degree,Married,2,Mid,Small,64,No,No,No,Poor,Medium,Left
2777,49,Male,5,Finance,4994,Poor,High,Average,0,No,73,Master’s Degree,Divorced,1,Mid,Medium,17,No,No,Yes,Good,Low,Left
31436,45,Male,27,Technology,10185,Fair,Very High,Average,3,No,88,Bachelor’s Degree,Single,3,Mid,Medium,88,No,No,No,Good,Medium,Stayed
9061,47,Male,28,Healthcare,8062,Poor,High,Below Average,0,Yes,31,Master’s Degree,Single,4,Senior,Medium,67,No,No,No,Good,High,Stayed
36299,28,Male,18,Finance,8738,Good,High,Average,0,Yes,39,Associate Degree,Married,5,Entry,Medium,62,No,Yes,No,Good,Low,Stayed
2103,55,Male,37,Technology,7823,Excellent,High,High,2,Yes,38,Bachelor’s Degree,Married,4,Senior,Medium,73,No,Yes,Yes,Fair,Very High,Stayed
58239,55,Female,19,Technology,9636,Excellent,Medium,High,1,No,68,Associate Degree,Single,4,Entry,Large,75,No,No,Yes,Poor,Low,Left
6686,49,Female,25,Healthcare,6471,Good,High,Average,0,Yes,88,Associate Degree,Married,0,Entry,Medium,55,No,No,Yes,Good,Low,Left
46650,58,Female,11,Education,4862,Fair,Very High,High,0,Yes,66,Master’s Degree,Divorced,1,Entry,Large,52,No,No,No,Excellent,Low,Left
2477,54,Female,42,Technology,9058,Good,High,Average,0,Yes,51,High School,Single,0,Entry,Medium,51,No,No,No,Fair,Medium,Left
14645,41,Male,18,Education,3572,Fair,High,Average,0,No,14,Associate Degree,Married,3,Entry,Small,83,Yes,No,No,Fair,Low,Left
7731,33,Female,9,Healthcare,8011,Excellent,High,Average,1,No,67,Master’s Degree,Divorced,0,Mid,Large,46,No,No,No,Fair,High,Stayed
23847,29,Male,17,Finance,9847,Fair,Low,High,2,Yes,75,Master’s Degree,Married,1,Mid,Small,90,No,No,No,Good,High,Stayed
